sample_id	NCBI_accession
4478c64a-2bf4-42c3-8e68-e2fac72d0ed8	SRR19064800
8c056d4c-3b53-4e1a-8392-cd1922a1b05d	SRR19064799
6a956cac-ce43-47f0-bf4d-dea8ffcae0a6	SRR19064797
0b114082-3af6-477c-bb35-e2f45a600b71	SRR19064795
9db4bec8-b32c-47a8-8bcc-b695e6617c24	SRR19064794
0d34a20a-1745-459b-98b6-712ab9a09a22	SRR19064793
ca4c9074-62ba-47d4-932e-391a697e0562	SRR19064796
c612209e-d491-4b77-829b-7c4629bd45c6	SRR19064792
44d56b8b-0581-40cf-835c-f53549cc6ee5	SRR19064791
bd9bffcd-901c-4a53-9ad1-1bdf2fc4a215	SRR19064369
f63b4dda-5ff7-4dfc-9414-f5d9abf5f0c6	SRR19064368
a27e3223-dd1c-4e8a-9099-9bfb3d7ba158	SRR19064366
4ca85c9a-0f8e-4232-ad66-abf16f6ea3ea	SRR19064364
554bec85-9eb7-4898-a2cc-632546dbd1a8	SRR19064367
2a7ded16-54ed-44a0-bb79-7ffbd6d4f69d	SRR19064363
32bd73fc-3ded-4e0e-bb0a-55e57031409c	SRR19064362
810965df-ec3e-40c1-9b02-8245132e0171	SRR19064361
53fe895a-53e6-4a4c-8014-ab44a115cd8c	SRR19064360
e1e94270-0e29-4dc9-b196-1ade2df7e1fb	SRR19064358
76c40295-5525-469e-ad1d-01920523bf3f	SRR19064357
86eb044a-152e-402a-9bf0-da6de2e9c2a4	SRR19064356
35a765f1-475d-4f15-9c60-ca0c9df86a71	SRR19064359
b96eda2f-43b0-4637-87be-a4d26fb740dc	SRR19064354
05104e95-516d-4d33-9f4a-e5a78660fe72	SRR19064353
a1466598-e781-484f-abb3-b4d70b9ccb6a	SRR19064352
36bdd6ed-6b6c-4af5-8bf0-b50df397d580	SRR19064350
ddefd8b3-ef77-4d03-8b22-31a8af99c5cc	SRR19064349
ef40567b-9105-4cdf-9781-68ff3874a760	SRR19064348
3e1bcaff-329a-4f3a-a789-08a1ec63c549	SRR19064351
4cf4b526-5e46-4570-92ff-c1c03b7a0080	SRR19064790
703a6cc8-bce3-4e62-8dd4-d15925e6fe63	SRR19064789
9e1459d7-7383-423d-b28d-93b14231f688	SRR19064788
0f733062-bdb7-4afb-90d1-4ec3a0686344	SRR19064785
9fbd421b-2a69-44e5-bd6b-71de97d941c5	SRR19064784
97b27dc6-4fcb-4c2f-860e-eab9f7f48d43	SRR19064783
12a9d6a7-f1a7-4c6a-83f3-5e2a0f55a16d	SRR19064786
455938a4-be79-4514-8f79-c8d9066005f2	SRR19064782
381861f2-327d-41fa-aaa6-d8f91357ef78	SRR19064781
9492da11-5b2a-4f4b-ba55-9378b5806231	SRR19064780
211c7ef5-a6ed-4a37-82fa-d7ada75da1c8	SRR19064779
27d7f949-f48b-40d8-af98-36440b9aae71	SRR19064777
511ce327-e0f2-4427-ba94-86370adbb06a	SRR19064776
8f4eec49-145a-4bdf-94a9-96ae1ce60b58	SRR19064778
74a0d62a-95ed-4ae9-a41c-782ef6d57d83	SRR19064774
8708ce19-7efd-479a-b597-28d36512149e	SRR19064773
3b92bd66-2bbe-4a62-b3f4-caac5ce9a0e9	SRR19064772
f804fc0b-84fd-4e3a-8cce-71470fdab24e	SRR19064771
62fdbd3a-c0da-49ff-bd84-9445352ae7ec	SRR19064769
22445a0d-d53d-4041-81fe-a1969226674a	SRR19064577
106edac9-7698-470e-8d66-fc482aa6e8ab	SRR19064576
a8b95de5-ff21-4b98-9d70-f3429b36f335	SRR19064770
1b8e3057-f793-4097-b2a4-755c5fc42a9e	SRR19064575
014aaed3-5326-4deb-8970-b2cd2177487c	SRR19064573
f199a3d2-f440-4207-b417-420cc1e60710	SRR19064572
78eeea46-ee8e-4a92-8ed2-a06434901e0d	SRR19064570
84ebe89f-6862-443f-9286-aac20ff78da5	SRR19064569
dde841f2-3883-4bf7-9cef-8ef378fd4ccd	SRR19064568
23602e43-f58d-481f-963d-528393c3ec18	SRR19064571
a1152b1c-25c9-4dd3-a3d8-204a0014d9ef	SRR19064567
39c488f6-aee2-4357-82ef-27e4aaa7958a	SRR19064566
e80afd66-7cb0-48f7-a52d-6dfd55ec5766	SRR19064565
a212c3ec-c0b2-4859-8c65-bb5970281b0b	SRR19064564
515db6bd-c6a9-4d4c-9721-0ed6fa704001	SRR19064561
2a8bef11-e632-4231-9fe8-355b1ec8b349	SRR19064560
72f04025-b5d9-4563-9410-c573b5fa4323	SRR19064563
c4abcf73-c572-41f8-af0d-702ba2ba182c	SRR19064559
807b1450-d0e3-47ac-b7ef-47e4fe82da6f	SRR19064558
612a4aa0-9bd3-47be-b5dd-3251372938db	SRR19064316
e6a319df-c1b8-4bf1-95bf-18579b12cba3	SRR19064534
4b9f59bc-0f75-41d7-a84b-2ec5f6014a80	SRR19064533
b224690e-cfcb-4d8a-9d06-194f4916d735	SRR19064532
c2d9d93e-d273-4dfe-b5b5-421f3bbd8810	SRR19064531
9c3411a9-27b4-4cdd-8288-9d7ef3611dd4	SRR19064529
5dc7db10-3a54-40a6-a5b5-dacb69b8aa2c	SRR19064527
460890b7-f90a-4a74-91f1-0907ef8fc3a1	SRR19064526
f9c38cd0-979e-4898-80a3-f2487a0579e8	SRR19064525
df740bfc-58bc-4f16-934e-6fbc6d7c4296	SRR19064528
0e4c89f5-40e1-4903-a32a-f9fb0fed0e84	SRR19064524
b79935d0-8838-4ae2-9d36-a0181a2123d5	SRR19064523
ae9650fe-153e-45ec-ace3-3b1e312f4e7c	SRR19064522
f3ccae67-a549-4ee2-9d05-07ea70beca79	SRR19064521
ed09f32c-bf78-42be-bc1d-c5e6d98b03b8	SRR19064520
4acf1642-864e-4e56-bac4-34720b1477fc	SRR19064518
2e3d9d64-792b-47b4-9025-aaf6e86c57d1	SRR19064517
f086d86a-923f-4a0e-8679-552489f4ed60	SRR19064516
fad4786b-a647-46c5-bd58-261a21d0a4ce	SRR19064515
d4889f20-d7e3-4faa-92ea-6d9f8383f56e	SRR19064768
4b24ae9c-cb77-40b6-ae7f-bdfa1e5fbd22	SRR19064767
ea27e63b-0759-48a7-875f-4ff4eb1c0bd5	SRR19064766
133362db-9c11-4601-a081-21a6c005b20f	SRR19064765
6f7d460c-1e15-4ada-9cf8-0a699780808a	SRR19064764
4ccb3b45-dc12-4032-9dcc-a1fb333042d9	SRR19064763
07a3b2b1-f8ff-4100-85c1-399781be1b89	SRR19064760
ac3442ce-fd90-4f09-9419-acd4dff93d0f	SRR19064758
a996bf59-6131-4044-a481-e68194971339	SRR19064757
a21910cc-aabd-48ac-995f-e8cba38829fc	SRR19064756
016d34ad-3e4f-4cf0-99e5-004eb36c873a	SRR19064759
5e1fa2bd-59b0-4981-b5c2-4d258522ea49	SRR19064755
2e98b186-7781-4295-b373-04350a16750b	SRR19064754
592f74e0-02cb-4a19-989b-54236018bacc	SRR19064975
18e5f459-2848-431e-a15f-05b0992324b0	SRR19065040
99f077c6-aa6f-45b2-81a7-99ea2c1b92df	SRR19065039
3db53e96-2e1a-4c4d-bcf5-85bdbe24f5ff	SRR19065037
be013a5a-ec52-4659-bf0b-a57ebe9f860f	SRR19064347
e53d5450-2344-4a66-ba72-5c25bce4d4d6	SRR19064346
a4023a4a-80bd-4e39-b347-af7b3f3fa43a	SRR19064345
313fd75b-d1f3-423c-8b20-8e0116040f55	SRR19064344
4f3d3bc9-3492-444c-9769-559ad3838309	SRR19064343
6bf71757-6394-4f11-8077-601df98127a2	SRR19064342
7867c339-5814-4afc-8b17-ba4dcdfc8a55	SRR19064341
c6328bf4-a91b-482d-bcbf-7b31ebaea2a1	SRR19064340
2552675d-dca0-4a95-bba7-2f0bb63e77ef	SRR19064339
4ed64284-8185-47b9-870f-5733aa1c7bb1	SRR19064337
fb921bcf-50db-4b91-a30e-525b1a4f2ce6	SRR19064336
df0a6029-cea3-45b0-ac77-379d8efbf4ba	SRR19064335
c27ad70b-d4f3-458a-a787-e32e643d77fb	SRR19064334
145f18bf-d5fa-4920-8f33-1c8a8893fcc7	SRR19064333
08314014-214f-4851-923d-f48c8cf2ffb4	SRR19064332
597b6b90-aefe-4361-9f5b-7864aed6ce8d	SRR19064331
721f3d06-8d8e-4d63-a2cf-dd867999e38a	SRR19064330
ae7d026c-6b27-42a9-92ab-5d3c3cdcb23a	SRR19064329
833a63c1-adf4-4b38-b891-e83533b47c58	SRR19064328
cefc97c8-c88e-47cd-8761-00b8c7d4ec0a	SRR19064556
87d19489-f3b2-4647-8970-0c49537f7568	SRR19064554
c589d229-e4ce-4158-a210-8a7bf214c83a	SRR19064553
df6ed711-c330-434d-a3bc-b30d4f1d0dac	SRR19064552
383f5bba-142f-42a7-a8e6-a13c6d26fd6c	SRR19064555
cfeee7c2-1042-48e0-8b81-0e12eb19632e	SRR19064551
b5bff0b2-a87c-467a-b407-8021c243440b	SRR19064550
f03d4507-d85b-4d28-8c27-4d5df367a018	SRR19064549
f87d1ea2-2d30-407e-91bc-cea2374e0584	SRR19064548
554e9781-315a-4094-ae36-e08f84fe1d61	SRR19064547
84b3a85d-07be-4584-bdcf-561b2a22e52d	SRR19064545
88b4238f-b2da-46a2-84bd-a59abc618f1d	SRR19064544
b2b92575-3ae9-4671-9039-d4c6f16ee61e	SRR19064543
a3acb0b4-8fb2-4549-b4ac-2feebdd19dac	SRR19064542
9162ef62-ade2-4268-9838-65385a0435f1	SRR19064541
cec1885a-b2e9-48bd-966b-01ebca334104	SRR19064540
6e521547-d4bf-4ceb-aab7-843b10b19df1	SRR19064539
e3dcb6fd-e837-4b3e-87cd-83498898fb48	SRR19064538
2c41a441-6589-4e28-b108-1e05f791a044	SRR19064537
0d9c5ab4-ebb4-4561-af03-762212506313	SRR19064514
b9a04560-297c-41a9-959b-5094537e8883	SRR19064512
63961468-7d50-4ec0-9e28-6aff1908f35b	SRR19064511
3c517996-189e-4163-b848-65aa517b4bb6	SRR19064510
b4ace966-bf8d-4f23-9f3c-873d615e2774	SRR19064509
13324331-4f20-4b1f-8988-619b8f9a8cdc	SRR19064508
52facf0a-aad9-4ea0-b5cb-b1c09b577061	SRR19064507
37da0543-200a-4c06-abad-c5ebb2875139	SRR19064506
eb12bca6-cb66-4e32-8366-db98e6c86338	SRR19064505
aa89fd16-0fd8-43c7-a0bb-0f0589e5b5d1	SRR19064504
80af8a6f-f008-429b-af54-9a16ab9f6649	SRR19064503
3fcb701e-c6db-40d5-9540-647f118e097a	SRR19064501
2e9610de-0048-4166-99af-0a947e102db4	SRR19064499
0e519285-8d01-4064-8c3d-5304c95309bc	SRR19064498
1454fe49-15e8-408e-ba1d-9a918d92a8cb	SRR19064497
b3e54112-e40f-4b9a-a794-8a5a0e1d76d7	SRR19064500
57b90875-5750-40ab-a155-d62af3cc542f	SRR19064496
d2fd0d24-aba8-4ff3-ba29-39db0eb37942	SRR19064495
201a243d-0acd-4690-8173-1fff61b46b24	SRR19065036
04839352-c9aa-432f-ad33-4f406b4ba95e	SRR19065035
d43e808b-ffc4-462a-8ce3-51cd5bb4a122	SRR19065034
24a41829-5f89-4ee1-b212-bb7a6b4570dd	SRR19065032
f95b1bcf-a487-43e3-abf8-ebe211ef60d3	SRR19065031
d4bbffff-f629-40d3-9d0a-2e2f1848913b	SRR19065030
06c76a08-b8cd-4f4b-9349-5bf4a94e8161	SRR19065029
caa79351-b1ff-44cd-8dc0-d28110907ad6	SRR19065028
161abd6c-6a26-49f6-a102-22163fcbd1be	SRR19065027
b64026cf-6152-4d88-86d3-fb5dc9a0dda2	SRR19065026
40436e30-9027-479e-bec2-b446e196c824	SRR19065025
0805bd63-0308-49b4-8a71-c4c8bf59d9a1	SRR19065024
30a76c64-5741-401d-b922-c60ee78170ac	SRR19065023
ad9410b3-92ee-4579-a808-1d8eed99abdb	SRR19065021
659bd31c-54e9-4462-868c-62f520798870	SRR19065020
e46a91d3-edf7-4035-9e40-833f5a3090c3	SRR19065019
2427f64e-051c-4891-a3ef-f9fcc17a83e0	SRR19065018
ec085eda-3923-4172-b93d-c9ca1a502885	SRR19065017
5f965526-000c-4075-9931-13b356c63bd8	SRR19064327
00b3b3b2-cac4-400d-8205-f656a793aed8	SRR19064326
b3c149b7-3575-4adc-a1f1-6c08de05400b	SRR19064325
4539747b-d157-48aa-b731-43ae4896461d	SRR19064324
76c14ff4-043c-4bf0-8be9-4a3284bb4c4f	SRR19064323
ff578d28-892e-4713-86a6-c6ed7cd88114	SRR19064321
5c15345a-4a5b-44a0-955f-52e1fe281b63	SRR19064319
145cf124-02f9-4a23-a248-1a86e3ee7f77	SRR19064318
a5692bc8-d040-4399-9e33-b08e191e65d2	SRR19064317
ef35e95d-3318-4191-b0c4-ecb2443b48a7	SRR19064320
84f375b4-92d4-4171-b98c-304bd86c0f69	SRR19064752
1a52e664-946e-40e6-bc7e-1d11fd443513	SRR19064751
738993b3-8226-4368-a74f-d504fc53ebe1	SRR19064750
f7823fcb-6119-477b-bcce-0c546256b364	SRR19064749
5b28ecd0-6705-4e9e-96b5-91d63f85e97b	SRR19064748
29ffc8cd-07ea-4079-9f11-21b4cbc14f36	SRR19064745
803ee917-5b43-4ffc-8ed5-976769cec513	SRR19064744
1d8827a6-90ea-4235-8744-f23fbeb85e4f	SRR19064743
fb3b5625-9ed9-4990-9288-7411cbfd3bb8	SRR19064536
b522e81b-5a9d-4264-b32c-8dd184d1edbe	SRR19064535
e170f1af-d0d0-427f-8d97-ba64369c4593	SRR19064753
1b4131b1-884a-45e3-82e0-d9a2f1f62332	SRR19064973
b6b77d68-5c3a-469c-9096-726d079bc245	SRR19064972
a4386ff2-f1f5-4928-b394-3f24a838befb	SRR19064971
cbd53d6d-7e9d-4c58-9e74-18f8ac1b3152	SRR19064970
7cbb07f0-1514-4148-a66d-f0fec2a08f88	SRR19064968
5d1baf95-740d-4bb7-8499-0a388a879dee	SRR19064966
cfb564bc-72ce-476c-a8e7-e69f7fdfed4b	SRR19064965
1ebe1a56-2afc-4010-883c-7cda35fc811b	SRR19064964
c833c5fd-ae43-4d02-b719-9e68bf877adb	SRR19064967
d00ca5ca-3b02-4467-ad80-912b9732a14c	SRR19064963
cbe7bac5-e1ff-41d9-8826-985306da03ee	SRR19064962
8e8e44d4-843b-4ac7-b0c3-3e681038121d	SRR19064961
86882995-24f2-411f-bc16-8dbff734ac94	SRR19064960
69cfc471-3dd1-4782-b344-ebef778809d3	SRR19064959
19555457-c2f6-451d-bfdf-d13adedeb796	SRR19064957
7b8a5294-3e78-4a29-b947-56444f581261	SRR19064494
2fe3625b-dc9b-4074-87a7-b58a22082248	SRR19064493
02910bc3-4927-4665-9b05-2710b400abfa	SRR19064492
d88d4513-a4c3-4404-9824-fd66295119c7	SRR19064491
09a777c7-00b3-4d4d-9817-8d65fb58c5cc	SRR19064490
8ac2afa7-ecdc-44dc-aed5-c2a4e7fb8835	SRR19064489
1d5e0136-c738-4778-bf83-f024672913c5	SRR19064488
0449ba71-8d86-4638-92c2-4b40e9546173	SRR19064487
baca78eb-1868-4a06-88a7-239a4c485f48	SRR19064486
a32eb7c3-47e5-45df-a29a-b288adb91d94	SRR19064484
8656aa7d-73d0-4d6b-a801-c05816349f30	SRR19064483
25695f0c-8b17-496e-9bb5-2542d35b7f19	SRR19064482
e0b1b74f-e9a3-4437-a990-175cc33f9e59	SRR19064481
3dda3593-7825-4203-97fa-144c2f489371	SRR19064480
fd0d221c-f15c-474f-912f-3093c83878d3	SRR19064479
48712672-9935-4c40-998a-7f5e2384a2bb	SRR19064478
4dfd385c-b3a6-4a9c-9ad3-e623dabfa2fc	SRR19064477
2fa4487a-7a8a-42d7-b6c3-600b75b2b36a	SRR19064476
ed78d6ab-dd27-4e50-9f7d-2484bceb8c58	SRR19064475
40f4ff36-e5da-4764-8c89-1709a690a7a5	SRR19065015
1bffe9d9-7742-4458-85d0-2f5fb16d6caf	SRR19065013
5c191809-f1b6-44cf-9e45-95ff1faa5bed	SRR19065012
5477eade-7596-441c-9218-fafdd7294045	SRR19065011
d64b6240-a4c6-401e-8741-0e7d6b9162f5	SRR19065014
7f826d8f-ad2e-496f-a887-cca3ce357181	SRR19065010
cf535c13-1423-4fb6-ba8e-259992aff3ed	SRR19065009
8e8d4adf-e820-441e-9c3c-efb434bf76ef	SRR19065008
9e42e110-a5a9-4690-9047-262180bb188b	SRR19065007
2b531eaa-a053-4fb7-9b9f-7e4182180bf5	SRR19065006
c8074f5e-722d-4d69-a7cd-adc2614240cc	SRR19065004
dd178df6-8d04-4800-a55d-0eb5d73823ba	SRR19065003
eea2b67a-27f8-4cd5-95a2-c85a25875aa6	SRR19065002
3f904fe2-1bb9-4727-b16b-2c086b4d55f6	SRR19065001
3f69cc30-baeb-4a0f-8b64-41d7e24a989b	SRR19065000
8fc92811-b9e6-43cd-a95e-753faf61e896	SRR19064999
9200eacf-f092-422b-b7c8-79999985416f	SRR19064998
d9d1900c-7ad4-4087-85f3-28d493d2af08	SRR19064997
c318a929-399c-4793-808c-b6cf1ea0e149	SRR19064995
4acca1c5-12e3-4982-9ce8-5070756671cc	SRR19064742
52b1217e-0ec0-4d94-9234-fb4a69522711	SRR19064740
d4524e0a-9f4f-4856-b8dc-2f21330bfb51	SRR19064739
8383a2e3-b8fc-46d0-b1c4-410666ee96a2	SRR19064738
07752db0-e843-4cd8-a8e5-99af0230c51e	SRR19064737
63ebff92-bae1-4516-9d7f-6b8ae60335a3	SRR19064736
a8a5c345-d27d-4237-8eb1-d1ce73b39c44	SRR19064735
08d92b49-d177-4ba0-bcc3-13cf70cfe75f	SRR19064734
42eef10c-838b-4e8f-b772-42dcb61a206a	SRR19064733
677d8df6-50db-4ea4-8b48-56f1f158c026	SRR19064732
e681bc3c-7e9e-43d6-9f4a-7f7e78d2d8ef	SRR19064731
86d4b90e-029a-488b-89a5-36ed03a8b7f6	SRR19064729
e22f9bc8-aa33-4813-9b82-9599f3ecd801	SRR19064727
c80dc41e-7ea2-40fb-8ca0-f5c07e116a9f	SRR19064726
5a5de5dd-60f8-401b-b1d2-56015c08f07a	SRR19064725
96d0bea6-f619-461e-aa29-b6e03423cc98	SRR19064728
26451867-1bb3-4a68-acbf-3f429c6c1e8a	SRR19064724
1602f323-2909-4797-a75e-9b850ad3cbbb	SRR19064723
e3facba7-09a0-4c42-bb90-d4405411791c	SRR19064474
384ce068-c512-4d74-9dc0-dfe268ffcef0	SRR19064473
6a49392e-314f-4ef1-bb27-3fc6051a93fd	SRR19064472
8b91a9b9-aca0-43eb-9127-a62df0517d83	SRR19064470
ade70453-2bb6-4049-af18-d34941f84d28	SRR19064469
14af71ff-1090-4502-abc2-5c39bd912108	SRR19064468
972e2be8-256e-47d3-8d81-8793e93d95f8	SRR19064467
e457f096-6b3c-4d25-ae5a-0e22bed7e668	SRR19064466
03082c0f-102d-4fdd-be88-3080c1d621a5	SRR19064465
f1b939fd-35d7-421c-b3f8-5582973267a7	SRR19064464
c6212e07-6146-402d-8255-220fc0d8d142	SRR19064463
5becde61-d53f-43b5-91c5-e559a91521ee	SRR19064462
7159c86e-682d-4553-90e3-424c4c094f61	SRR19064461
84a721c1-797b-497b-9aac-ffd04aa78b13	SRR19064459
8c8666d7-90ee-42c3-b629-8280426dc0bb	SRR19064458
e282f831-f6a6-49c2-bfff-e4263a61f51c	SRR19064457
13c8dbf2-c12d-4d0b-b034-6954dcbfd6d4	SRR19064456
676cb974-b146-4c55-a25a-b86f1332c6ad	SRR19064455
cdac5650-a51c-4d2c-b320-2c5a21800d49	SRR19064996
c451fb41-3147-4b1c-8e2a-58b48aa32283	SRR19064994
7e5ae571-084b-4231-bc65-44173cfc4696	SRR19064993
c7245d3c-77cd-4754-92c9-506e93542542	SRR19064992
cae6ea07-e911-49ab-9c0d-c44aea98b241	SRR19064991
1fc620d7-6299-4f91-9386-6200dfa037b3	SRR19064987
5a562b44-1855-473c-b440-bbd80c499597	SRR19064986
c903b18e-a009-4887-8953-5dd9bbc31496	SRR19064985
65c2e582-ba0c-4a8d-8c26-2d84ea0b1c77	SRR19064988
d4a85ab7-98e7-4b80-a5f2-4ce8279f7766	SRR19064984
0e8e2a24-0cdc-4eb5-866a-2963c2d9f0c6	SRR19064983
83e697cd-f99c-4e12-b46b-15ba51d66474	SRR19064982
59ea3b1c-cd7f-4efe-860f-eb1a47a6034f	SRR19064981
fc309f15-2b35-491d-9455-0f3d76457fa4	SRR19064980
9a5c2956-e4f2-4ec1-bad5-5e3b9479c113	SRR19064979
aeafeb56-fddb-412b-940b-e6b837899882	SRR19064977
88f1b0c6-a3d1-4afa-ab95-d3007d95465b	SRR19064976
8acd5b37-0dc7-4d2a-9c8f-d700b4b67f97	SRR19064974
6a79d2ef-f716-4f17-a697-37f0d2a813fd	SRR19064722
7127a386-0d41-4374-a3b1-36c5b76922b1	SRR19064721
97119022-c84d-4577-8dea-a9c3a526f4a7	SRR19064720
efacba6a-61aa-4129-af20-3444f761ec44	SRR19064719
9faf4257-667c-4610-b7aa-a8a114eece93	SRR19064718
35b9b4ca-389f-4102-b7f1-9905351b3699	SRR19064717
e3be49a7-cf38-4151-a455-e81474e8d815	SRR19064716
91b9b574-658a-4ad6-a310-d3e74a083974	SRR19064714
a6089410-3706-47cf-ba95-cb796303d1b8	SRR19064712
67c59fed-8288-45b6-bd0e-0cbaefe54870	SRR19064711
89a36ee8-2a23-449e-b925-983e855faf32	SRR19064710
477758bd-a9bc-4d0c-8dbb-f0b10bb49855	SRR19064713
