study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28061853	SRR19064894	9cbcef15-17d9-490a-92bd-646778336bcd
WallenZD_2022	PRJNA834801	SAMN28061854	SRR19064892	09895548-6291-46b2-9cc9-6ea8e72671b2
WallenZD_2022	PRJNA834801	SAMN28061855	SRR19064891	b236f3c1-5797-4370-85ea-fbaa24d63c8b
WallenZD_2022	PRJNA834801	SAMN28061856	SRR19064890	0d6df543-dac1-4a9e-a132-c92949b5f902
WallenZD_2022	PRJNA834801	SAMN28061857	SRR19064889	2d2e473e-2769-42cb-8819-48dbddd198cf
WallenZD_2022	PRJNA834801	SAMN28061858	SRR19064888	7ec2168c-e501-4fd3-87c3-fecb03f070d5
WallenZD_2022	PRJNA834801	SAMN28061859	SRR19064887	aa421f88-fc82-40c5-a35b-649f69c9ee81
WallenZD_2022	PRJNA834801	SAMN28061860	SRR19064886	45ab025c-e395-464d-9266-3e264c3e77aa
WallenZD_2022	PRJNA834801	SAMN28061861	SRR19064885	36aa7124-eee4-4f0d-be3a-b265968dfbee
WallenZD_2022	PRJNA834801	SAMN28061862	SRR19064884	1ec416f5-21f0-4966-af0a-604b0f8d005f
WallenZD_2022	PRJNA834801	SAMN28061863	SRR19064883	a4b0f83b-08b2-46cf-9267-526df8b4cad3
WallenZD_2022	PRJNA834801	SAMN28061864	SRR19064881	c40fb5a4-bbaa-4541-9131-33a15926d7e0
WallenZD_2022	PRJNA834801	SAMN28061865	SRR19064880	285059dc-a46a-4d9c-89e4-0296e451356a
WallenZD_2022	PRJNA834801	SAMN28061866	SRR19064879	411e1137-47eb-4c77-b16a-de1f621f9aba
WallenZD_2022	PRJNA834801	SAMN28061867	SRR19064878	e89f9a45-512c-412c-86bc-fd2fbebe47e8
WallenZD_2022	PRJNA834801	SAMN28061868	SRR19064877	6b819c33-0ec8-4efc-9bc1-d6ff72b93b4f
WallenZD_2022	PRJNA834801	SAMN28061869	SRR19064876	7c82d506-7321-4c22-964b-2416ba9ff00e
WallenZD_2022	PRJNA834801	SAMN28061870	SRR19064875	a252c575-8ce3-411b-86c1-c6f22c05bb95
WallenZD_2022	PRJNA834801	SAMN28061871	SRR19064874	bca16978-96c2-4188-baef-2044c61de696
WallenZD_2022	PRJNA834801	SAMN28061872	SRR19064872	5d1bd186-dffd-45f2-acb1-ae0464c5faf3
WallenZD_2022	PRJNA834801	SAMN28061873	SRR19064871	dfc7309d-74ab-4484-a871-0f2a02d1b9a6
WallenZD_2022	PRJNA834801	SAMN28061874	SRR19064873	004c514c-3e87-4869-bc02-f71a2d90d7fb
WallenZD_2022	PRJNA834801	SAMN28061875	SRR19064869	d3b32a80-d5ba-4247-bb96-4a11a44c5a31
WallenZD_2022	PRJNA834801	SAMN28061876	SRR19064868	cb99b8b8-c183-47b8-9255-edf7ae48a0b2
WallenZD_2022	PRJNA834801	SAMN28061877	SRR19064867	50e583c1-2028-459b-8552-7052673b1367
WallenZD_2022	PRJNA834801	SAMN28061878	SRR19064866	d53cf86b-f17c-482c-b1d1-666e4c14b01b
WallenZD_2022	PRJNA834801	SAMN28061879	SRR19064864	58e6dff9-c28c-40cd-95c0-f3a6ce19addf
WallenZD_2022	PRJNA834801	SAMN28061880	SRR19064863	f4d33be2-2b40-4bdf-a323-8c6397569de2
WallenZD_2022	PRJNA834801	SAMN28061881	SRR19064862	d1c2b77d-143d-4f87-be78-f21131fe543e
WallenZD_2022	PRJNA834801	SAMN28061882	SRR19064865	27982275-8a2e-4a3e-8390-8870c469511e
WallenZD_2022	PRJNA834801	SAMN28061883	SRR19064861	41ff661d-6dcf-4396-a465-8912423e5ecb
WallenZD_2022	PRJNA834801	SAMN28061884	SRR19064859	3fabea8b-cbe9-4139-99ec-4ac1db8ed6d9
WallenZD_2022	PRJNA834801	SAMN28061885	SRR19064858	de9fa62a-b31b-4cb6-b290-dfc550ebc641
WallenZD_2022	PRJNA834801	SAMN28061886	SRR19064856	6eebef00-887f-46dd-bc90-c89da70333d9
WallenZD_2022	PRJNA834801	SAMN28061887	SRR19064855	bca67f4b-3028-4066-ae20-735d59e0846e
WallenZD_2022	PRJNA834801	SAMN28061888	SRR19064854	ea2fd360-9361-40d4-a7b5-5c74cca7ce99
WallenZD_2022	PRJNA834801	SAMN28061889	SRR19064857	281297ab-99f9-4fa7-a2e7-2957b43c17e6
WallenZD_2022	PRJNA834801	SAMN28061890	SRR19064432	b67b2f85-ceea-4863-bf35-5513fc75f0f0
WallenZD_2022	PRJNA834801	SAMN28061891	SRR19064431	e5d74a8a-c0ba-4eaf-981c-1a2357986d32
WallenZD_2022	PRJNA834801	SAMN28061892	SRR19064430	bcfecb60-998f-4aae-8d02-f6087c83674d
WallenZD_2022	PRJNA834801	SAMN28061893	SRR19064429	0128e997-57b8-4df8-9422-00a7fda70fde
WallenZD_2022	PRJNA834801	SAMN28061894	SRR19064427	b1a51a5a-0b10-40d8-bb28-059528da2358
WallenZD_2022	PRJNA834801	SAMN28061895	SRR19064426	ab8afb26-93dc-4c7d-a037-fb41e181ee1b
WallenZD_2022	PRJNA834801	SAMN28061896	SRR19064425	2118d284-db4e-4d44-adf8-d29e86b8596a
WallenZD_2022	PRJNA834801	SAMN28061897	SRR19064424	88c0d8e6-3ed0-45be-a53c-ade8b6cd6187
WallenZD_2022	PRJNA834801	SAMN28061898	SRR19064423	d04c1970-d842-4354-807e-5557f21c5546
WallenZD_2022	PRJNA834801	SAMN28061899	SRR19064422	2e609f4f-83a4-4f83-8291-434c689c88fe
WallenZD_2022	PRJNA834801	SAMN28061900	SRR19064421	b33886e2-094b-4631-a01b-571619773bde
WallenZD_2022	PRJNA834801	SAMN28061901	SRR19064420	0e8d79c7-d1c7-4306-9bbb-9fe03fa63c04
WallenZD_2022	PRJNA834801	SAMN28061902	SRR19064419	a568910f-4be3-42ca-bc4a-7bdc14c7613d
WallenZD_2022	PRJNA834801	SAMN28061903	SRR19064417	facd8f6d-950f-44e6-825a-3e10a9fac0de
WallenZD_2022	PRJNA834801	SAMN28061904	SRR19064415	60efd3da-4947-40cf-823a-b640057afe4b
WallenZD_2022	PRJNA834801	SAMN28061905	SRR19064418	947f80eb-ec93-41eb-b18e-a8242cd0a085
WallenZD_2022	PRJNA834801	SAMN28061906	SRR19064414	81df1480-4d6f-422f-b04a-6277423fc870
WallenZD_2022	PRJNA834801	SAMN28061907	SRR19064413	8a56d77e-39b6-47ef-a763-cabc8a66a98a
WallenZD_2022	PRJNA834801	SAMN28061908	SRR19064641	32253f85-b81d-4113-9c92-afe2238d4813
WallenZD_2022	PRJNA834801	SAMN28061909	SRR19064640	ac561edc-f73a-4e01-b537-315829788629
WallenZD_2022	PRJNA834801	SAMN28061910	SRR19064638	2f31ec54-76dd-4446-9402-5711779e2153
WallenZD_2022	PRJNA834801	SAMN28061911	SRR19064637	daa41016-193e-4e75-bf7a-8b99ad4e9ac6
WallenZD_2022	PRJNA834801	SAMN28061912	SRR19064636	54f56902-983c-4843-89d3-4d6c0aa29790
WallenZD_2022	PRJNA834801	SAMN28061913	SRR19064639	f7387b99-97e7-4b6f-b8d9-ffda49e9ae1a
WallenZD_2022	PRJNA834801	SAMN28061914	SRR19064634	a52bfb15-9518-446e-8d6c-ae86b45e1514
WallenZD_2022	PRJNA834801	SAMN28061915	SRR19064633	1c6be9cd-2db3-404a-b0bb-41e560211c22
WallenZD_2022	PRJNA834801	SAMN28061916	SRR19064632	2df748b7-c040-4997-ba04-b555aab8f302
WallenZD_2022	PRJNA834801	SAMN28061917	SRR19064630	305d85f4-028e-40a8-bf82-652abd38c699
WallenZD_2022	PRJNA834801	SAMN28061918	SRR19064629	9ec99c9f-de62-4e9c-8e22-523318e5a533
WallenZD_2022	PRJNA834801	SAMN28061919	SRR19064628	26d34660-db44-4c83-be68-3dab74e80402
WallenZD_2022	PRJNA834801	SAMN28061920	SRR19064631	78b930c7-6fb3-4027-bd98-1f66dd2f0027
WallenZD_2022	PRJNA834801	SAMN28061921	SRR19064627	16e7b0f5-acde-4a9d-90e7-19f739153d37
WallenZD_2022	PRJNA834801	SAMN28061922	SRR19064626	22064540-098b-43ab-a29d-518f0fb5f9dc
WallenZD_2022	PRJNA834801	SAMN28061923	SRR19064625	1c4a9941-b622-4634-90ca-68b60b4c8112
WallenZD_2022	PRJNA834801	SAMN28061924	SRR19064622	d161fd7a-2179-4321-90fa-8cb5832fc9b7
WallenZD_2022	PRJNA834801	SAMN28061925	SRR19064621	02afd2ac-de79-491f-9ca8-d7e1d6477ecc
WallenZD_2022	PRJNA834801	SAMN28061926	SRR19064412	4a6a476f-cb55-40ad-a679-e4a7b4996698
WallenZD_2022	PRJNA834801	SAMN28061927	SRR19064411	10b2dc61-0214-45b5-ad37-a956a4dc3e86
WallenZD_2022	PRJNA834801	SAMN28061928	SRR19064410	668b0e8f-936f-47ec-85cf-3b42af8bd89d
WallenZD_2022	PRJNA834801	SAMN28061929	SRR19064409	409e1b8e-f667-401f-b3d8-5b6bebe9d24f
WallenZD_2022	PRJNA834801	SAMN28061930	SRR19064408	8b125bff-a8ea-4b28-a86b-9abc69ddb080
WallenZD_2022	PRJNA834801	SAMN28061931	SRR19064407	f8585f47-47c4-4440-8b48-f97573779e0a
WallenZD_2022	PRJNA834801	SAMN28061932	SRR19064406	c28401bf-4629-4977-8bf4-a9bc13421b29
WallenZD_2022	PRJNA834801	SAMN28061933	SRR19064404	ee5fd501-27e4-4be0-adfd-a19244becafe
WallenZD_2022	PRJNA834801	SAMN28061934	SRR19064402	82b0bb3e-2524-4eda-8e87-5631afb0c0c3
WallenZD_2022	PRJNA834801	SAMN28061935	SRR19064405	f3190d37-8bb2-4528-9d8f-708bdb9be16a
WallenZD_2022	PRJNA834801	SAMN28061936	SRR19064401	d148f6ec-bd93-4343-a14e-d68e59c44f84
WallenZD_2022	PRJNA834801	SAMN28061937	SRR19064400	9d3f096d-1b57-4a4d-aa28-869dfab598c5
WallenZD_2022	PRJNA834801	SAMN28061938	SRR19064399	0a2fb5d7-e70a-435e-974a-942e0693296f
WallenZD_2022	PRJNA834801	SAMN28061939	SRR19064398	210e1a71-8640-4b10-9338-38dd2bf1ba7d
WallenZD_2022	PRJNA834801	SAMN28061940	SRR19064396	67a37893-db5f-406b-9b66-bde58ecc07f9
WallenZD_2022	PRJNA834801	SAMN28061941	SRR19064395	7bd659e3-445a-417d-94a1-39772e9cbed0
WallenZD_2022	PRJNA834801	SAMN28061942	SRR19064394	6e11698c-7c5d-4d4d-b434-c445753f5a5d
WallenZD_2022	PRJNA834801	SAMN28061943	SRR19064397	c64f790a-5966-40b5-aec3-7e2ee43d58df
WallenZD_2022	PRJNA834801	SAMN28061944	SRR19064392	a0b9a9bb-1916-4348-8587-c3af800be7ea
WallenZD_2022	PRJNA834801	SAMN28061945	SRR19064620	b95fec06-5ed3-4348-972f-5da2b2f14f98
WallenZD_2022	PRJNA834801	SAMN28061946	SRR19064619	e5fc8ca7-464d-4810-a4da-32f3ee1c0753
WallenZD_2022	PRJNA834801	SAMN28061947	SRR19064618	52869022-8789-4037-a28e-87578c4f59d4
WallenZD_2022	PRJNA834801	SAMN28061948	SRR19064617	bf0dc095-fe5b-4cc2-be22-95b04aa556a9
WallenZD_2022	PRJNA834801	SAMN28061949	SRR19064616	f9d66da2-273a-466b-adf7-9f79175fdf1b
WallenZD_2022	PRJNA834801	SAMN28061950	SRR19064615	40931957-94b3-4eeb-987a-a25a2a591e73
WallenZD_2022	PRJNA834801	SAMN28061951	SRR19064614	e58da2be-ef3f-4add-ae87-067c0777ae84
WallenZD_2022	PRJNA834801	SAMN28061952	SRR19064612	3ae15c0d-ea2f-4d20-a02d-9a2c51e756d9
WallenZD_2022	PRJNA834801	SAMN28061953	SRR19064611	3bc4fe6f-9aa9-48b3-b725-5cf4d10d15d3
WallenZD_2022	PRJNA834801	SAMN28061954	SRR19064613	a196e0da-66e6-45c2-b76f-65f448e67343
WallenZD_2022	PRJNA834801	SAMN28061955	SRR19064609	8efa34f8-4df3-44e9-abe4-48e79190a9dc
WallenZD_2022	PRJNA834801	SAMN28061956	SRR19064608	6faf5db0-d91a-47e6-822b-fdeea5107314
WallenZD_2022	PRJNA834801	SAMN28061957	SRR19064607	deea15f3-f9b1-471b-9245-e8995dd80f40
WallenZD_2022	PRJNA834801	SAMN28061958	SRR19064606	f196592b-f650-4654-bb65-ac0c39e54fb7
WallenZD_2022	PRJNA834801	SAMN28061959	SRR19064604	2fa9d528-7ef5-46c6-8c39-8260a9184483
WallenZD_2022	PRJNA834801	SAMN28061960	SRR19064603	4df340c0-4f67-42db-aa0b-af4c741b748b
WallenZD_2022	PRJNA834801	SAMN28061961	SRR19064602	df0f67a9-8a1d-4747-a63c-a8f411c6e9a4
WallenZD_2022	PRJNA834801	SAMN28061962	SRR19064605	b0b0ba37-2240-4010-8ebe-9ee7033344fd
WallenZD_2022	PRJNA834801	SAMN28061963	SRR19064601	8b2cd236-a3cc-4c8c-8764-94cf876e2cad
WallenZD_2022	PRJNA834801	SAMN28061964	SRR19064853	de7676eb-9b51-4132-8392-832d6bd2d769
WallenZD_2022	PRJNA834801	SAMN28061965	SRR19064852	f3d11eba-1aef-4a1e-b91e-836149936633
WallenZD_2022	PRJNA834801	SAMN28061966	SRR19064850	37a8cc1b-9975-4ec9-8619-8daf9423f88b
WallenZD_2022	PRJNA834801	SAMN28061967	SRR19064849	6c8ec7e1-b349-4710-9a31-74ab58d7c6bf
WallenZD_2022	PRJNA834801	SAMN28061968	SRR19064848	8d86e1f4-646e-4ba8-8e7e-b4304dfe829b
WallenZD_2022	PRJNA834801	SAMN28061969	SRR19064851	f496682e-ac5b-4295-a55c-ac782dff95de
WallenZD_2022	PRJNA834801	SAMN28061970	SRR19064847	dd0677ed-10d3-4fff-a777-3230d4a5e3eb
WallenZD_2022	PRJNA834801	SAMN28061971	SRR19064846	5863bb53-1bce-4e43-bfa1-b30863c45f57
WallenZD_2022	PRJNA834801	SAMN28061972	SRR19064845	f804b566-33bd-491f-ae5c-aaef6e558dcd
WallenZD_2022	PRJNA834801	SAMN28061973	SRR19064844	79b2f7d7-8a4b-4ef5-aa73-9c5c90e217a2
WallenZD_2022	PRJNA834801	SAMN28061974	SRR19064841	92ad5310-d1de-4d18-86c4-285fb826e74c
WallenZD_2022	PRJNA834801	SAMN28061975	SRR19064840	2563d908-926d-441c-9a0c-acfc91b8d53b
WallenZD_2022	PRJNA834801	SAMN28061976	SRR19064843	1ed363b0-14cd-46d2-b380-e272d48a9abf
WallenZD_2022	PRJNA834801	SAMN28061977	SRR19064839	75b10079-5c7c-45f4-baaa-de4ffe322b6a
WallenZD_2022	PRJNA834801	SAMN28061978	SRR19064838	dfc44a97-fb34-4bca-afb5-ca8584a5dfb9
WallenZD_2022	PRJNA834801	SAMN28061979	SRR19064837	6dcfa8b2-2e5a-47b6-9039-5a2f1b553e5b
WallenZD_2022	PRJNA834801	SAMN28061980	SRR19064836	5bf41b75-1966-47d4-9e47-8684adc344e4
WallenZD_2022	PRJNA834801	SAMN28061981	SRR19064835	8171e870-6ee3-4eae-ba13-f5cf50a633ad
WallenZD_2022	PRJNA834801	SAMN28061982	SRR19064834	62c1da0e-4c75-44cb-89f9-4fec08b8ab1b
WallenZD_2022	PRJNA834801	SAMN28061983	SRR19064833	7c084709-0c47-47c5-bc1d-d744fd80181a
WallenZD_2022	PRJNA834801	SAMN28061984	SRR19064831	a4d89e95-dfc8-4daf-8e83-d6e4196c7499
WallenZD_2022	PRJNA834801	SAMN28061985	SRR19064829	c7c0ef5c-a78c-487c-8df4-eb36f857bf43
WallenZD_2022	PRJNA834801	SAMN28061986	SRR19064828	fc9c8d2d-6937-44c2-9ea4-4a77ca7d81ed
WallenZD_2022	PRJNA834801	SAMN28061987	SRR19064827	80450206-bc9d-4938-866d-7e026732187d
WallenZD_2022	PRJNA834801	SAMN28061988	SRR19064830	087d57e6-1b89-4a8f-89e5-63d032f33694
WallenZD_2022	PRJNA834801	SAMN28061989	SRR19064826	c22a8b78-dae2-4afc-8c15-64b7da6c432b
WallenZD_2022	PRJNA834801	SAMN28061990	SRR19064825	964b1db7-367a-439d-93d8-bd27ffb0cb26
WallenZD_2022	PRJNA834801	SAMN28061991	SRR19064824	37bcc3f1-45c6-4990-aaae-5a2312ec8d60
WallenZD_2022	PRJNA834801	SAMN28061992	SRR19064823	f018cb42-9589-4a3e-a8dc-94478a35d67c
WallenZD_2022	PRJNA834801	SAMN28061993	SRR19064821	fde7f48c-f66a-430e-80dd-d52319c72245
WallenZD_2022	PRJNA834801	SAMN28061994	SRR19064819	d4e8eb50-6651-43bb-a723-388df515e252
WallenZD_2022	PRJNA834801	SAMN28061995	SRR19064822	1b900dd7-c4c3-4d63-a21b-6cdb0a577f86
WallenZD_2022	PRJNA834801	SAMN28061996	SRR19064818	c08a220f-8a39-495f-b4de-8dba77f6daed
WallenZD_2022	PRJNA834801	SAMN28061997	SRR19064817	2102e8f0-1fc4-47db-b6f1-0adfc613a3db
WallenZD_2022	PRJNA834801	SAMN28061998	SRR19064816	447e9680-2d66-46f9-b992-714c43052ff8
WallenZD_2022	PRJNA834801	SAMN28061999	SRR19064815	1364eada-a7f8-4e57-9f77-d9d87128425e
WallenZD_2022	PRJNA834801	SAMN28062000	SRR19064813	58875f2e-5c6c-4d41-8b0b-f5b0b86987ef
WallenZD_2022	PRJNA834801	SAMN28062001	SRR19064812	8f1d9902-7a23-456e-9a40-4989b41a6e8d
WallenZD_2022	PRJNA834801	SAMN28062002	SRR19064811	dfc06068-924b-4587-9117-783f0079d437
WallenZD_2022	PRJNA834801	SAMN28062003	SRR19064814	eb167153-79e5-478c-9c5d-6a4a953ac122
WallenZD_2022	PRJNA834801	SAMN28062004	SRR19064598	e302b505-e8ae-4f10-8d2a-fe06f960bd79
WallenZD_2022	PRJNA834801	SAMN28062005	SRR19064597	57d61de7-8ca3-4068-b05a-f0d835a2bb5c
WallenZD_2022	PRJNA834801	SAMN28062006	SRR19064596	010acd55-ad36-4d3f-9390-bca648d7aec7
WallenZD_2022	PRJNA834801	SAMN28062007	SRR19064594	1a4dd845-c29a-481d-9083-cc4c1d91d25b
WallenZD_2022	PRJNA834801	SAMN28062008	SRR19064593	3e8f9961-7d70-4839-ad33-44afa359c43b
WallenZD_2022	PRJNA834801	SAMN28062009	SRR19064592	612ebfe8-4b93-4117-8994-fea1241c1ce6
WallenZD_2022	PRJNA834801	SAMN28062010	SRR19064595	0fceee15-63bc-47fc-b44c-9aec1672e022
WallenZD_2022	PRJNA834801	SAMN28062011	SRR19064591	8a4733be-b152-4e53-a8b4-157b8a1da037
WallenZD_2022	PRJNA834801	SAMN28062012	SRR19064590	f1583b36-1673-4bb1-8b3f-319298043825
WallenZD_2022	PRJNA834801	SAMN28062013	SRR19064589	974815f0-31bc-4e0a-a61a-aec080bdd278
WallenZD_2022	PRJNA834801	SAMN28062014	SRR19064586	57d5fd79-ef78-41c4-8277-f3a48d1af1c4
WallenZD_2022	PRJNA834801	SAMN28062015	SRR19064585	9bc8868a-7061-4388-b561-7f4460ab6729
WallenZD_2022	PRJNA834801	SAMN28062016	SRR19064584	c377ba9a-a2d0-4adf-bf58-f015d7fcb6d6
WallenZD_2022	PRJNA834801	SAMN28062017	SRR19064587	c6ae146e-6bb6-4025-bfa5-48d084fcf9ab
WallenZD_2022	PRJNA834801	SAMN28062018	SRR19064583	02854c1f-9da9-495e-8ae3-234b331466f5
WallenZD_2022	PRJNA834801	SAMN28062019	SRR19064582	8d71ca9c-5386-46f4-aad8-3868fbcefced
WallenZD_2022	PRJNA834801	SAMN28062020	SRR19064581	3b8e9a8b-6f60-45dd-9fa7-7ec861bd5ddc
WallenZD_2022	PRJNA834801	SAMN28062021	SRR19064580	5cc61df3-bd5b-41f6-9752-b5d1b581d129
WallenZD_2022	PRJNA834801	SAMN28062022	SRR19064578	a5ae9938-05e7-4171-b878-da8e28184a8b
WallenZD_2022	PRJNA834801	SAMN28062023	SRR19064810	1cab1f28-9af1-4e04-9eda-3e4278a7801d
WallenZD_2022	PRJNA834801	SAMN28062024	SRR19064808	ff1636c7-d0d1-4dd2-a416-430f2da6789d
WallenZD_2022	PRJNA834801	SAMN28062025	SRR19064807	288610ed-5c44-4f72-8476-0a723e50e6ba
WallenZD_2022	PRJNA834801	SAMN28062026	SRR19064806	c4bb3bc6-0c35-470f-a27d-ec06f9e17a4c
WallenZD_2022	PRJNA834801	SAMN28062027	SRR19064805	bd082c3f-c3df-4015-9b56-122e36f51630
WallenZD_2022	PRJNA834801	SAMN28062028	SRR19064803	c8c0f0bf-516a-4723-b2bf-4caa9b06113b
WallenZD_2022	PRJNA834801	SAMN28062029	SRR19064802	a8a16b27-14be-420d-bf33-1754984ea3ae
WallenZD_2022	PRJNA834801	SAMN28062030	SRR19064801	c827a7ee-702f-4216-be78-d195cb735f2f
WallenZD_2022	PRJNA834801	SAMN28062031	SRR19064804	8f513a05-d51e-4030-81b2-c99728d7e5a1
WallenZD_2022	PRJNA834801	SAMN28062032	SRR19064800	4478c64a-2bf4-42c3-8e68-e2fac72d0ed8
WallenZD_2022	PRJNA834801	SAMN28062033	SRR19064799	8c056d4c-3b53-4e1a-8392-cd1922a1b05d
WallenZD_2022	PRJNA834801	SAMN28062034	SRR19064797	6a956cac-ce43-47f0-bf4d-dea8ffcae0a6
WallenZD_2022	PRJNA834801	SAMN28062035	SRR19064795	0b114082-3af6-477c-bb35-e2f45a600b71
WallenZD_2022	PRJNA834801	SAMN28062036	SRR19064794	9db4bec8-b32c-47a8-8bcc-b695e6617c24
WallenZD_2022	PRJNA834801	SAMN28062037	SRR19064793	0d34a20a-1745-459b-98b6-712ab9a09a22
WallenZD_2022	PRJNA834801	SAMN28062038	SRR19064796	ca4c9074-62ba-47d4-932e-391a697e0562
WallenZD_2022	PRJNA834801	SAMN28062039	SRR19064792	c612209e-d491-4b77-829b-7c4629bd45c6
WallenZD_2022	PRJNA834801	SAMN28062040	SRR19064791	44d56b8b-0581-40cf-835c-f53549cc6ee5
WallenZD_2022	PRJNA834801	SAMN28062041	SRR19064369	bd9bffcd-901c-4a53-9ad1-1bdf2fc4a215
WallenZD_2022	PRJNA834801	SAMN28062042	SRR19064368	f63b4dda-5ff7-4dfc-9414-f5d9abf5f0c6
WallenZD_2022	PRJNA834801	SAMN28062043	SRR19064366	a27e3223-dd1c-4e8a-9099-9bfb3d7ba158
WallenZD_2022	PRJNA834801	SAMN28062044	SRR19064364	4ca85c9a-0f8e-4232-ad66-abf16f6ea3ea
WallenZD_2022	PRJNA834801	SAMN28062045	SRR19064367	554bec85-9eb7-4898-a2cc-632546dbd1a8
WallenZD_2022	PRJNA834801	SAMN28062046	SRR19064363	2a7ded16-54ed-44a0-bb79-7ffbd6d4f69d
WallenZD_2022	PRJNA834801	SAMN28062047	SRR19064362	32bd73fc-3ded-4e0e-bb0a-55e57031409c
WallenZD_2022	PRJNA834801	SAMN28062048	SRR19064361	810965df-ec3e-40c1-9b02-8245132e0171
WallenZD_2022	PRJNA834801	SAMN28062049	SRR19064360	53fe895a-53e6-4a4c-8014-ab44a115cd8c
WallenZD_2022	PRJNA834801	SAMN28062050	SRR19064358	e1e94270-0e29-4dc9-b196-1ade2df7e1fb
WallenZD_2022	PRJNA834801	SAMN28062051	SRR19064357	76c40295-5525-469e-ad1d-01920523bf3f
WallenZD_2022	PRJNA834801	SAMN28062052	SRR19064356	86eb044a-152e-402a-9bf0-da6de2e9c2a4
WallenZD_2022	PRJNA834801	SAMN28062053	SRR19064359	35a765f1-475d-4f15-9c60-ca0c9df86a71
WallenZD_2022	PRJNA834801	SAMN28062054	SRR19064354	b96eda2f-43b0-4637-87be-a4d26fb740dc
WallenZD_2022	PRJNA834801	SAMN28062055	SRR19064353	05104e95-516d-4d33-9f4a-e5a78660fe72
WallenZD_2022	PRJNA834801	SAMN28062056	SRR19064352	a1466598-e781-484f-abb3-b4d70b9ccb6a
WallenZD_2022	PRJNA834801	SAMN28062057	SRR19064350	36bdd6ed-6b6c-4af5-8bf0-b50df397d580
WallenZD_2022	PRJNA834801	SAMN28062058	SRR19064349	ddefd8b3-ef77-4d03-8b22-31a8af99c5cc
WallenZD_2022	PRJNA834801	SAMN28062059	SRR19064348	ef40567b-9105-4cdf-9781-68ff3874a760
WallenZD_2022	PRJNA834801	SAMN28062060	SRR19064351	3e1bcaff-329a-4f3a-a789-08a1ec63c549
WallenZD_2022	PRJNA834801	SAMN28062061	SRR19064790	4cf4b526-5e46-4570-92ff-c1c03b7a0080
WallenZD_2022	PRJNA834801	SAMN28062062	SRR19064789	703a6cc8-bce3-4e62-8dd4-d15925e6fe63
WallenZD_2022	PRJNA834801	SAMN28062063	SRR19064788	9e1459d7-7383-423d-b28d-93b14231f688
WallenZD_2022	PRJNA834801	SAMN28062064	SRR19064785	0f733062-bdb7-4afb-90d1-4ec3a0686344
WallenZD_2022	PRJNA834801	SAMN28062065	SRR19064784	9fbd421b-2a69-44e5-bd6b-71de97d941c5
WallenZD_2022	PRJNA834801	SAMN28062066	SRR19064783	97b27dc6-4fcb-4c2f-860e-eab9f7f48d43
WallenZD_2022	PRJNA834801	SAMN28062067	SRR19064786	12a9d6a7-f1a7-4c6a-83f3-5e2a0f55a16d
WallenZD_2022	PRJNA834801	SAMN28062068	SRR19064782	455938a4-be79-4514-8f79-c8d9066005f2
WallenZD_2022	PRJNA834801	SAMN28062069	SRR19064781	381861f2-327d-41fa-aaa6-d8f91357ef78
WallenZD_2022	PRJNA834801	SAMN28062070	SRR19064780	9492da11-5b2a-4f4b-ba55-9378b5806231
WallenZD_2022	PRJNA834801	SAMN28062071	SRR19064779	211c7ef5-a6ed-4a37-82fa-d7ada75da1c8
WallenZD_2022	PRJNA834801	SAMN28062072	SRR19064777	27d7f949-f48b-40d8-af98-36440b9aae71
WallenZD_2022	PRJNA834801	SAMN28062073	SRR19064776	511ce327-e0f2-4427-ba94-86370adbb06a
WallenZD_2022	PRJNA834801	SAMN28062074	SRR19064778	8f4eec49-145a-4bdf-94a9-96ae1ce60b58
WallenZD_2022	PRJNA834801	SAMN28062075	SRR19064774	74a0d62a-95ed-4ae9-a41c-782ef6d57d83
WallenZD_2022	PRJNA834801	SAMN28062076	SRR19064773	8708ce19-7efd-479a-b597-28d36512149e
WallenZD_2022	PRJNA834801	SAMN28062077	SRR19064772	3b92bd66-2bbe-4a62-b3f4-caac5ce9a0e9
WallenZD_2022	PRJNA834801	SAMN28062078	SRR19064771	f804fc0b-84fd-4e3a-8cce-71470fdab24e
WallenZD_2022	PRJNA834801	SAMN28062079	SRR19064769	62fdbd3a-c0da-49ff-bd84-9445352ae7ec
WallenZD_2022	PRJNA834801	SAMN28062080	SRR19064577	22445a0d-d53d-4041-81fe-a1969226674a
WallenZD_2022	PRJNA834801	SAMN28062081	SRR19064576	106edac9-7698-470e-8d66-fc482aa6e8ab
WallenZD_2022	PRJNA834801	SAMN28062082	SRR19064770	a8b95de5-ff21-4b98-9d70-f3429b36f335
WallenZD_2022	PRJNA834801	SAMN28062083	SRR19064575	1b8e3057-f793-4097-b2a4-755c5fc42a9e
WallenZD_2022	PRJNA834801	SAMN28062084	SRR19064573	014aaed3-5326-4deb-8970-b2cd2177487c
WallenZD_2022	PRJNA834801	SAMN28062085	SRR19064572	f199a3d2-f440-4207-b417-420cc1e60710
WallenZD_2022	PRJNA834801	SAMN28062086	SRR19064570	78eeea46-ee8e-4a92-8ed2-a06434901e0d
WallenZD_2022	PRJNA834801	SAMN28062087	SRR19064569	84ebe89f-6862-443f-9286-aac20ff78da5
WallenZD_2022	PRJNA834801	SAMN28062088	SRR19064568	dde841f2-3883-4bf7-9cef-8ef378fd4ccd
